"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72243012960","2019-09-19T01:26:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","77","80",,,,,"90",,"SCT:04 15 BKN:07 60 BKN:07 90","29.73","8.00","78","220",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET17109/19/19 01:26:02 SPECI KIAH 190726Z 22006KT 8SM SCT015 BKN060 BKN090 27/25 A2984 RMK AO2 LTG DSNT N-E TSE26 OCNL LTGIC DSNT N-E TS MOVD E CB DSNT N-E MOV E T02670250 (CB)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-11"
"72243012960","2019-09-19T01:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","77","80","0.00",,,,"90","29.84","SCT:04 12 BKN:07 24 BKN:07 95","29.73","8.00","78","250",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET18509/19/19 01:53:02 METAR KIAH 190753Z 25004KT 8SM SCT012 BKN024 BKN095 27/25 A2984 RMK AO2 LTG DSNT NE AND E TSE26 SLP105 OCNL LTGIC DSNT NE-E TS MOVD E CB DSNT NE-E MOV E T02670250 (CB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-11"
"72243012960","2019-09-19T02:12:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","77","80",,,,,"90",,"BKN:07 10 BKN:07 23 OVC:08 75","29.72","7.00","78","220",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14109/19/19 02:12:02 SPECI KIAH 190812Z 22006KT 7SM BKN010 BKN023 OVC075 27/25 A2983 RMK AO2 LTG DSNT NE AND E CB DSNT NE-E MOV E T02670250 (CB)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-11"
"72243012960","2019-09-19T02:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","78","80","0.00",,"+0.01","8","94","29.82","BKN:07 10 BKN:07 23 OVC:08 75","29.72","7.00","79","210",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET15209/19/19 02:53:02 METAR KIAH 190853Z 21005KT 7SM BKN010 BKN023 OVC075 27/26 A2983 RMK AO2 LTG DSNT NE-SE SLP099 CB DSNT NE-SE MOV E T02670256 58005 (CB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-11"
"72243012960","2019-09-19T03:28:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.80","77","80",,,,,"90",,"SCT:04 9 BKN:07 33 BKN:07 65","29.69","7.00","78","220",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14109/19/19 03:28:02 SPECI KIAH 190928Z 22008KT 7SM SCT009 BKN033 BKN065 27/25 A2980 RMK AO2 LTG DSNT NE AND E CB DSNT NE-E MOV E T02670250 (CB)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-11"
"72243012960","2019-09-19T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.80","77","81","0.00",,,,"88","29.80","SCT:04 9 SCT:04 30 BKN:07 65","29.69","7.00","78","220",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14209/19/19 03:53:02 METAR KIAH 190953Z 22009KT 7SM SCT009 SCT030 BKN065 27/25 A2980 RMK AO2 LTG DSNT N-E SLP091 CB DSNT N-E MOV E T02720250 (CB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-11"
"72243012960","2019-09-19T04:16:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.81","78","81",,,,,"91",,"SCT:04 9 BKN:07 24 BKN:07 65","29.70","7.00","79","200","21","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13609/19/19 04:16:02 SPECI KIAH 191016Z 20010G18KT 7SM SCT009 BKN024 BKN065 27/26 A2981 RMK AO2 LTG DSNT N-E CB DSNT N MOV E T02720256 (CB)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-11"
"72243012960","2019-09-19T04:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.82","78","82","T",,,,"88","29.82","BKN:07 12 BKN:07 20 OVC:08 48","29.71","7.00","79","210",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14409/19/19 04:53:02 METAR KIAH 191053Z 21006KT 7SM BKN012 BKN020 OVC048 28/26 A2982 RMK AO2 LTG DSNT NW-E SLP097 CB DSNT NW-E MOV E T02780256 (CB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-11"
"72243012960","2019-09-19T05:35:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","78","82","T","TS:7 |TS TS |",,,"88",,"BKN:07 13 BKN:07 39 OVC:08 70","29.72","7.00","79","250",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET18309/19/19 05:35:02 SPECI KIAH 191135Z 25008KT 7SM TS BKN013CB BKN039 OVC070 28/26 A2983 RMK AO2 LTG DSNT NW-E RAB1056E07 TSB33 OCNL LTGICCC NW-N-E TS NW-N-E MOV SE P0000 T02780256 (CB)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-11"
"72243012960","2019-09-19T05:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.82","78","82","T","TS:7 |TS TS |","+0.01","6","88","29.81","BKN:07 13 BKN:07 39 OVC:08 70","29.71","7.00","79","VRB",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET21509/19/19 05:53:02 METAR KIAH 191153Z 23008KT 7SM TS BKN013CB BKN039 OVC070 28/26 A2982 RMK AO2 LTG DSNT NW-E RAB1056E07 TSB33 SLP095 OCNL LTGICCC NW-N-E TS NW-N-E MOV SE P0000 60000 70139 T02780256 10278 20256 56004","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-11"
"72243012960","2019-09-19T06:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78","82",,"||TS","+0.01","6","88","29.81","15","29.69","6.84","79","230",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN09872243 11461 82308 10278 20256 30055 40095 56004 69901 795// 91153 333 10283 20244 70353 555 91912=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-11"
"72243012960","2019-09-19T06:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","78","82","T","TS:7 -RA:02 BR:1 |RA TS |RA",,,"88","29.83","BKN:07 11 BKN:07 25 OVC:08 75","29.72","6.00","79","230",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET18909/19/19 06:53:02 METAR KIAH 191253Z 23006KT 6SM -TSRA BR BKN011CB BKN025 OVC075 28/26 A2983 RMK AO2 LTG DSNT ALQDS RAB52 SLP100 OCNL LTGICCC NW-NE-E TS NW-NE-E MOV SE P0000 T02780256 (JAG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-11"
"72243012960","2019-09-19T07:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","77","80","0.05","TS:7 RA:02 BR:1 |RA TS |RA",,,"90","29.85","BKN:07 11 BKN:07 18 OVC:08 75","29.74","4.00","78","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET19209/19/19 07:53:02 METAR KIAH 191353Z VRB04KT 4SM TSRA BR BKN011 BKN018CB OVC075 27/25 A2985 RMK AO2 LTG DSNT N-SE SLP108 OCNL LTGICCC N-E-SE TS N-E-SE MOV SE BKN011 V SCT P0003 T02670250 (JAG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-11"
"72243012960","2019-09-19T08:02:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.86","75","78","0.05","TS:7 +RA:02 BR:1 |RA TS |RA",,,"90",,"BKN:07 11 BKN:07 18 OVC:08 75","29.75","1.50","76","020",,"20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET19009/19/19 08:02:02 SPECI KIAH 191402Z 02017KT 1 1/2SM +TSRA BR BKN011 BKN018CB OVC075 26/24 A2986 RMK AO2 LTG DSNT N-SE OCNL LTGICCC N-E-SE TS N-E-SE MOV SE BKN011 V SCT P0005 T02560239 (JAG)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-11"
"72243012960","2019-09-19T08:10:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","74","76","0.28","TS:7 +RA:02 FG:2 |FG RA TS |RA",,,"94",,"SCT:04 6 BKN:07 11 OVC:08 18","29.74","0.50","75","040","43","36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET19809/19/19 08:10:02 SPECI KIAH 191410Z 04031G37KT 1/2SM +TSRA FG SCT006 BKN011CB OVC018 24/23 A2985 RMK AO2 PK WND 04037/1409 LTG DSNT ALQDS FRQ LTGICCCCG N-E-SE TS N-E-SE MOV SE P0028 T02440233 (JAG)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-11"
"72243012960","2019-09-19T08:37:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.86","74","75","2.24","TS:7 +RA:02 FG:2 |FG RA TS |RA",,,"96",,"SCT:04 6 BKN:07 11 OVC:08 18","29.75","0.25","74","050","37","26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET21409/19/19 08:37:02 SPECI KIAH 191437Z 05023G32KT 1/4SM +TSRA FG SCT006 BKN011CB OVC018 24/23 A2986 RMK AO2 PK WND 04037/1409 LTG DSNT NE-S CONS LTGICCCCGCA OHD AND ALQDS TS OHD AND ALQDS MOV SE P0224 T02390233 (JAG)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-11"
"72243012960","2019-09-19T08:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","*","*","3.86s","TS:7 +RA:02 FG:2 |FG RA TS |RA","-0.10","3","*","29.91","BKN:07 6 BKN:07 11 OVC:08 18","29.81","0.25","*","060","32","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET22809/19/19 08:53:02 METAR KIAH 191453Z 06016G28KT 1/4SM +TSRA FG BKN006 BKN011CB OVC018 24/23 A2992 RMK AO2 PK WND 04037/1409 LTG DSNT ALQDS SLP130 CONS LTGICCCCGCA OHD AND ALQDS TS OHD AND ALQDS MOV SE P0340 60343 T02390228 53034","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-11"
"72243012960","2019-09-19T09:20:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","73","75","2.08","TS:7 +RA:02 BR:1 |RA TS |RA",,,"94",,"BKN:07 7 BKN:07 13 OVC:08 22","29.82","0.75","74","170","22","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET19709/19/19 09:20:02 SPECI KIAH 191520Z 17010G19KT 3/4SM +TSRA BR BKN007 BKN013CB OVC022 24/23 A2993 RMK AO2 LTG DSNT ALQDS CONS LTGICCCCGCA OHD AND ALQDS TS OHD AND ALQDS MOV SE P0208 T02390228 (JAG)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-11"
"72243012960","2019-09-19T09:27:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","73","75","2.33","TS:7 +RA:02 FG:2 |FG RA TS |RA",,,"94",,"BKN:07 7 BKN:07 13 OVC:08 22","29.80","0.50","74","220","31","21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET22009/19/19 09:27:02 SPECI KIAH 191527Z 22018G27KT 1/2SM +TSRA FG BKN007 BKN013CB OVC022 24/23 A2991 RMK AO2 PK WND 19027/1525 WSHFT 1510 LTG DSNT ALQDS CONS LTGICCCCGCA OHD AND ALQDS TS OHD AND ALQDS MOV SE P0233 T02390228","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-11"
"72243012960","2019-09-19T09:38:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","72","75",,"TS:7 +RA:02 FG:2 |FG RA TS |RA",,,"89",,"BKN:07 7 BKN:07 13 OVC:08 22","29.82","0.50","73","220","21","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET23109/19/19 09:38:02 SPECI KIAH 191538Z 22008G18KT 1/2SM +TSRA FG BKN007 BKN013CB OVC022 24/22 A2993 RMK AO2 PK WND 19027/1525 WSHFT 1519 LTG DSNT ALQDS CONS LTGICCCCGCA OHD AND ALQDS TS OHD AND ALQDS MOV SE P0272 T02390222 CNCL (JAG)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-11"
"72243012960","2019-09-19T09:44:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","73","75","2.84","TS:7 +RA:02 BR:1 |RA TS |RA",,,"94",,"SCT:04 7 BKN:07 14 OVC:08 25","29.82","1.00","74","200","18","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET21709/19/19 09:44:02 SPECI KIAH 191544Z 20011G16KT 1SM +TSRA BR SCT007 BKN014CB OVC025 24/23 A2993 RMK AO2 PK WND 19027/1525 WSHFT 1519 LTG DSNT ALQDS FRQ LTGICCCCGCA OHD AND ALQDS TS OHD AND ALQDS MOV SE P0284 T02390228","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-11"
"72243012960","2019-09-19T09:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","*","*","2.69","TS:7 +RA:02 BR:1 |RA TS |RA",,,"*","29.93","SCT:04 7 BKN:07 14 OVC:08 25","29.82","1.00","*","200",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET22109/19/19 09:53:02 METAR KIAH 191553Z 20006KT 1SM +TSRA BR SCT007 BKN014CB OVC025 24/23 A2993 RMK AO2 PK WND 19027/1525 WSHFT 1519 LTG DSNT ALQDS SLP135 FRQ LTGICCCCGCA OHD AND ALQDS TS OHD AND ALQDS MOV SE P0299 T02440233","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-11"
"72243012960","2019-09-19T10:45:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","71","74","0.86","TS:7 RA:02 BR:1 |RA TS |RA",,,"91",,"FEW:02 7 BKN:07 20 OVC:08 45","29.82","1.75","72","VRB",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET19109/19/19 10:45:02 SPECI KIAH 191645Z VRB06KT 1 3/4SM TSRA BR FEW007 BKN020CB OVC045 23/22 A2993 RMK AO2 LTG DSNT ALQDS OCNL LTGICCC OHD AND ALQDS TS OHD AND ALQDS MOV SE P0086 T02330217 (JAG)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-11"
"72243012960","2019-09-19T10:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","72","74","0.77","TS:7 +RA:02 BR:1 |RA TS |RA",,,"94","29.93","FEW:02 7 BKN:07 20 OVC:08 45","29.83","1.75","73","280",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET19909/19/19 10:53:02 METAR KIAH 191653Z 28004KT 1 3/4SM +TSRA BR FEW007 BKN020CB OVC045 23/22 A2994 RMK AO2 LTG DSNT ALQDS SLP137 OCNL LTGICCC OHD AND ALQDS TS OHD AND ALQDS MOV SE P0088 T02330222 (JAG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-11"
"72243012960","2019-09-19T11:47:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","72","73","0.68","TS:7 -RA:02 BR:1 |RA TS |RA",,,"94",,"FEW:02 7 BKN:07 22 OVC:08 45","29.81","2.50","72","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET17209/19/19 11:47:02 SPECI KIAH 191747Z VRB03KT 2 1/2SM -TSRA BR FEW007 BKN022CB OVC045 23/22 A2992 RMK AO2 LTG DSNT ALQDS OCNL LTGICCC NE-SE-SW TS NE-SE-SW MOV SE P0068 (JAG)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-11"
"72243012960","2019-09-19T11:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","71","74","0.73","TS:7 +RA:02 BR:1 |RA TS |RA","-0.01","0","91","29.92","FEW:02 7 BKN:07 22 OVC:08 45","29.82","2.50","72","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET21309/19/19 11:53:02 METAR KIAH 191753Z 00000KT 2 1/2SM +TSRA BR FEW007 BKN022CB OVC045 23/22 A2993 RMK AO2 LTG DSNT ALQDS SLP133 OCNL LTGICCC NE-SE-SW TS NE-SE-SW MOV SE P0069 60799 T02330217 10278 20233 50003 (JAG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-11"
"72243012960","2019-09-19T12:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71","74",,,"0.01","9","91","29.92","8","29.80","2.49","72","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN09872243 11340 80000 10233 20217 30092 40133 50003 62031 710// 91753 333 10278 20233 96010 555 91918=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-11"
"72243012960","2019-09-19T12:31:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","72","74","0.44","TS:7 +RA:02 BR:1 |RA TS |RA",,,"94",,"FEW:02 7 BKN:07 13 OVC:08 22","29.83","1.75","73","140",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET17709/19/19 12:31:02 SPECI KIAH 191831Z 14006KT 1 3/4SM +TSRA BR FEW007 BKN013CB OVC022 23/22 A2994 RMK AO2 LTG DSNT S AND SW OCNL LTGICCC S-SW TS S-SW MOV SE P0044 T02330222 (JAG)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-11"
"72243012960","2019-09-19T12:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","72","74","0.65","RA:02 |RA |RA",,,"94","29.93","SCT:04 6 BKN:07 23 OVC:08 32","29.82","1.50","73","160",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET17309/19/19 12:53:02 METAR KIAH 191853Z 16012KT 1 1/2SM RA SCT006 BKN023 OVC032 23/22 A2993 RMK AO2 LTG DSNT S AND SW TSE53 SLP136 TS MOVD SE CB DSNT S-SW P0069 T02330222 (JAG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-11"
"72243012960","2019-09-19T13:27:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","72","74","0.20","-RA:02 BR:1 |RA |RA",,,"94",,"SCT:04 23 BKN:07 35 OVC:08 70","29.82","2.00","73","180",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14909/19/19 13:27:02 SPECI KIAH 191927Z 18008KT 2SM -RA BR SCT023 BKN035 OVC070 23/22 A2993 RMK AO2 LTG DSNT SE AND S CB DSNT SE-S P0020 T02330222 (JAG)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-11"
"72243012960","2019-09-19T13:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","72","75","0.34","-RA:02 BR:1 |RA |RA",,,"90","29.91","SCT:04 28 BKN:07 45 OVC:08 80","29.80","2.00","73","140",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET15609/19/19 13:53:02 METAR KIAH 191953Z 14011KT 2SM -RA BR SCT028 BKN045 OVC080 24/22 A2991 RMK AO2 LTG DSNT S AND SW SLP129 CB DSNT S-SW P0034 T02390222 (JAG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-11"
"72243012960","2019-09-19T14:26:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.90","72","74","0.15","-RA:02 |RA |RA",,,"94",,"FEW:02 8 SCT:04 45 OVC:08 80","29.79","4.00","73","140",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14609/19/19 14:26:02 SPECI KIAH 192026Z 14010KT 4SM -RA FEW008 SCT045 OVC080 23/22 A2990 RMK AO2 LTG DSNT S AND SW CB DSNT S-SW P0015 T02330222 (JAG)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-11"
"72243012960","2019-09-19T14:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","72","74","0.09","-RA:02 |RA |RA","+0.04","8","94","29.89","FEW:02 8 SCT:04 50 OVC:08 80","29.78","5.00","73","140",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13409/19/19 14:53:02 METAR KIAH 192053Z 14012KT 5SM -RA FEW008 SCT050 OVC080 23/22 A2989 RMK AO2 SLP121 P0016 60119 T02330222 58012 (JAG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-11"
"72243012960","2019-09-19T15:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","72","74","0.02","-RA:02 |RA |RA",,,"94","29.88","FEW:02 8 SCT:04 50 OVC:08 80","29.77","7.00","73","160",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12909/19/19 15:53:02 METAR KIAH 192153Z 16014KT 7SM -RA FEW008 SCT050 OVC080 23/22 A2988 RMK AO2 SLP119 BINOVC P0002 T02330222 (JAG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-11"
"72243012960","2019-09-19T16:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","72","75","T",,,,"90","29.87","FEW:02 8 BKN:07 80 OVC:08 120","29.77","7.00","73","140",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14509/19/19 16:53:02 METAR KIAH 192253Z 14012KT 7SM FEW008 BKN080 OVC120 24/22 A2988 RMK AO2 RAE52 SLP116 VCSH NW AND E BINOVC P0000 T02390222 (JAG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-11"
