,datetime,usage,time,month,weekday,year,day,normalized_usage,T_Houston,T_san_antonio,T_dallas
3310,2019-05-04 01:05:00,33707,1,5,5,2019,4,0.1797066505927265,73.0,66.0,62.0
3311,2019-05-04 00:05:00,35928,0,5,5,2019,4,0.2243319268635724,72.0,66.0,63.333333333333336
3312,2019-05-03 23:05:00,38493,23,5,4,2019,3,0.27586899738798465,72.0,68.0,65.0
3313,2019-05-03 22:05:00,40449,22,5,4,2019,3,0.31516978099256576,73.0,70.0,64.0
3314,2019-05-03 21:05:00,41509,21,5,4,2019,3,0.336467751657625,74.0,70.0,64.0
3315,2019-05-03 20:05:00,41485,20,5,4,2019,3,0.3359855334538878,74.0,71.0,63.25
3316,2019-05-03 19:05:00,42316,19,5,4,2019,3,0.352682338758288,76.0,71.0,69.8
3317,2019-05-03 18:05:00,43302,18,5,4,2019,3,0.3724934699618243,77.0,72.0,77.0
3318,2019-05-03 17:05:00,43728,17,5,4,2019,3,0.38105284307815945,74.0,73.0,79.0
3319,2019-05-03 16:05:00,43410,16,5,4,2019,3,0.3746634518786417,73.66666666666667,74.0,77.5
3320,2019-05-03 15:05:00,43022,15,5,4,2019,3,0.36686759091822374,73.0,77.0,77.0
3321,2019-05-03 14:05:00,42408,14,5,4,2019,3,0.35453084187261397,74.0,77.0,79.0
3322,2019-05-03 13:05:00,41365,13,5,4,2019,3,0.33357444243520185,75.0,78.0,78.5
3323,2019-05-03 12:05:00,40589,12,5,4,2019,3,0.31798272051436605,74.0,77.0,76.33333333333333
3324,2019-05-03 11:05:00,39691,11,5,4,2019,3,0.29993972272453284,75.0,76.0,73.33333333333333
3325,2019-05-03 10:05:00,38840,10,5,4,2019,3,0.2828410689170182,76.0,71.0,72.0
3326,2019-05-03 09:05:00,38010,9,5,4,2019,3,0.26616435603777366,76.0,68.0,69.0
3327,2019-05-03 08:05:00,37353,8,5,4,2019,3,0.25296363271046807,75.0,67.0,68.5
3328,2019-05-03 07:05:00,36013,7,5,4,2019,3,0.22603978300180827,73.0,63.0,66.75
3329,2019-05-03 06:05:00,33068,6,5,4,2019,3,0.16686759091822378,72.0,62.0,64.66666666666667
3330,2019-05-03 05:05:00,31295,5,5,4,2019,3,0.13124372111713878,73.0,62.0,65.0
3331,2019-05-03 04:05:00,30910,4,5,4,2019,3,0.12350813743218803,72.0,62.0,66.0
3332,2019-05-03 03:05:00,31226,3,5,4,2019,3,0.12985734378139435,71.0,62.0,66.0
3333,2019-05-03 02:05:00,32051,2,5,4,2019,3,0.14643359453486038,70.0,63.0,67.0
3334,2019-05-03 01:05:00,33405,1,5,4,2019,3,0.1736387381957002,69.0,62.0,67.0
3335,2019-05-03 00:05:00,35825,0,5,4,2019,3,0.22226240707253364,69.0,62.0,66.0
3336,2019-05-02 23:05:00,38868,23,5,3,2019,2,0.28340365682137825,70.0,65.0,66.0
3337,2019-05-02 22:05:00,41703,22,5,3,2019,2,0.340365682137834,70.0,65.0,65.0
3338,2019-05-02 21:05:00,43101,21,5,3,2019,2,0.3684548925055253,70.0,69.0,65.0
3339,2019-05-02 20:05:00,43366,20,5,3,2019,2,0.3737793851717902,74.0,70.0,66.0
3340,2019-05-02 19:05:00,44308,19,5,3,2019,2,0.3927064496684749,74.5,72.0,68.0
3341,2019-05-02 18:05:00,45745,18,5,3,2019,2,0.42157926461723927,77.66666666666667,73.0,75.33333333333333
3342,2019-05-02 17:05:00,46673,17,5,3,2019,2,0.44022503516174394,80.0,70.0,78.0
3343,2019-05-02 16:05:00,46770,16,5,3,2019,2,0.4421740004018484,81.0,73.0,78.0
3344,2019-05-02 15:05:00,46380,15,5,3,2019,2,0.4343379545911191,83.0,77.0,77.0
3345,2019-05-02 14:05:00,45408,14,5,3,2019,2,0.41480811733976286,82.0,80.0,79.0
3346,2019-05-02 13:05:00,44044,13,5,3,2019,2,0.3874020494273658,83.0,78.0,80.5
3347,2019-05-02 12:05:00,42563,12,5,3,2019,2,0.35764516777175004,83.0,75.0,76.0
3348,2019-05-02 11:05:00,41039,11,5,3,2019,2,0.32702431183443836,82.0,70.0,75.0
3349,2019-05-02 10:05:00,39664,10,5,3,2019,2,0.29939722724532847,79.0,65.25,73.0
3350,2019-05-02 09:05:00,38605,9,5,3,2019,2,0.2781193490054249,72.0,64.66666666666667,67.33333333333333
3351,2019-05-02 08:05:00,38449,8,5,3,2019,2,0.27498493068113317,68.0,65.0,68.0
3352,2019-05-02 07:05:00,37499,7,5,3,2019,2,0.25589712678320264,68.33333333333333,63.0,73.0
3353,2019-05-02 06:05:00,34610,6,5,3,2019,2,0.19785011050833834,75.6,62.0,73.0
3354,2019-05-02 05:05:00,33126,5,5,3,2019,2,0.16803295157725529,76.0,62.0,73.0
3355,2019-05-02 04:05:00,33058,4,5,3,2019,2,0.16666666666666663,76.0,62.0,71.5
3356,2019-05-02 03:05:00,33772,3,5,3,2019,2,0.18101265822784807,76.0,62.0,73.0
3357,2019-05-02 02:05:00,34818,2,5,3,2019,2,0.20202933494072728,76.0,62.0,73.0
3358,2019-05-02 01:05:00,36418,1,5,3,2019,2,0.23417721518987333,77.0,62.0,73.0
3359,2019-05-02 00:05:00,39166,0,5,3,2019,2,0.2893911995177818,77.0,63.0,75.0
3360,2019-05-01 23:05:00,42536,23,5,2,2019,1,0.35710267229254566,78.0,63.0,75.0
3361,2019-05-01 22:05:00,45640,22,5,2,2019,1,0.4194695599758891,78.0,63.0,76.0
3362,2019-05-01 21:05:00,47262,21,5,2,2019,1,0.4520594735784609,78.0,64.66666666666667,76.0
3363,2019-05-01 20:05:00,47564,20,5,2,2019,1,0.4581273859754872,79.0,66.5,77.0
3364,2019-05-01 19:05:00,48180,19,5,2,2019,1,0.4705043198714084,79.0,72.5,78.0
3365,2019-05-01 18:05:00,48838,18,5,2,2019,1,0.48372513562386976,79.0,77.0,78.0
3366,2019-05-01 17:05:00,49321,17,5,2,2019,1,0.49342977697408075,79.0,78.0,78.0
3367,2019-05-01 16:05:00,49541,16,5,2,2019,1,0.4978501105083383,81.0,77.0,77.5
3368,2019-05-01 15:05:00,49366,15,5,2,2019,1,0.4943339361060879,82.5,78.25,76.66666666666667
3369,2019-05-01 14:05:00,48517,14,5,2,2019,1,0.4772754671488848,83.0,82.0,79.0
3370,2019-05-01 13:05:00,47275,13,5,2,2019,1,0.4523206751054851,86.0,84.0,78.5
3371,2019-05-01 12:05:00,46012,12,5,2,2019,1,0.4269439421338155,84.0,82.0,76.0
3372,2019-05-01 11:05:00,44444,11,5,2,2019,1,0.3954390194896523,84.0,81.8,75.0
3373,2019-05-01 10:05:00,42603,10,5,2,2019,1,0.35844886477797866,83.0,80.5,76.0
3374,2019-05-01 09:05:00,41110,9,5,2,2019,1,0.3284508740204942,79.0,77.0,75.0
3375,2019-05-01 08:05:00,40334,8,5,2,2019,1,0.3128591520996584,78.0,76.66666666666667,75.0
3376,2019-05-01 07:05:00,39266,7,5,2,2019,1,0.29140044203335336,76.0,74.0,75.0
3377,2019-05-01 06:05:00,36231,6,5,2,2019,1,0.23041993168575448,76.0,73.0,74.0
3378,2019-05-01 05:05:00,34657,5,5,2,2019,1,0.19879445449065702,76.0,73.0,75.0
3379,2019-05-01 04:05:00,34376,4,5,2,2019,1,0.19314848302190069,76.0,73.0,75.0
3380,2019-05-01 03:05:00,34879,3,5,2,2019,1,0.20325497287522598,76.0,74.0,75.0
3381,2019-05-01 02:05:00,35968,2,5,2,2019,1,0.22513562386980102,76.0,74.0,75.5
3382,2019-05-01 01:05:00,37586,1,5,2,2019,1,0.25764516777175006,77.0,75.0,76.0
3383,2019-05-01 00:05:00,40019,0,5,2,2019,1,0.30653003817560776,77.0,75.0,76.0
3384,2019-04-30 23:05:00,43099,23,4,1,2019,30,0.3684147076552139,77.0,75.5,76.0
3385,2019-04-30 22:05:00,45822,22,4,1,2019,30,0.4231263813542294,77.0,76.0,76.0
3386,2019-04-30 21:05:00,47016,21,4,1,2019,30,0.44711673699015464,78.0,77.0,77.0
3387,2019-04-30 20:05:00,46715,20,4,1,2019,30,0.4410689170182841,78.0,78.0,77.0
3388,2019-04-30 19:05:00,47187,19,4,1,2019,30,0.45055254169178216,79.0,78.5,78.5
3389,2019-04-30 18:05:00,48109,18,4,1,2019,30,0.46907775768535254,80.0,78.66666666666667,80.0
3390,2019-04-30 17:05:00,48691,17,4,1,2019,30,0.4807715491259794,80.0,77.0,81.0
3391,2019-04-30 16:05:00,48609,16,4,1,2019,30,0.47912397026321074,81.0,79.0,81.0
3392,2019-04-30 15:05:00,48521,15,4,1,2019,30,0.47735583684950766,82.0,80.0,81.0
3393,2019-04-30 14:05:00,47976,14,4,1,2019,30,0.4664054651396423,84.0,79.0,81.0
3394,2019-04-30 13:05:00,46525,13,4,1,2019,30,0.43725135623869793,87.0,80.0,79.0
3395,2019-04-30 12:05:00,45292,12,4,1,2019,30,0.41247739602169975,85.0,78.33333333333333,76.0
3396,2019-04-30 11:05:00,43970,11,4,1,2019,30,0.38591520996584283,84.0,77.0,74.66666666666667
3397,2019-04-30 10:05:00,42584,10,4,1,2019,30,0.35806710870002,82.0,75.5,74.66666666666667
3398,2019-04-30 09:05:00,41486,9,4,1,2019,30,0.3360056258790436,80.0,74.0,76.0
3399,2019-04-30 08:05:00,40794,8,4,1,2019,30,0.3221016676712879,78.0,75.0,75.33333333333333
3400,2019-04-30 07:05:00,39521,7,4,1,2019,30,0.296524010448061,77.0,73.0,75.5
3401,2019-04-30 06:05:00,36323,6,4,1,2019,30,0.2322684348000803,77.0,73.0,75.0
3402,2019-04-30 05:05:00,34536,5,4,1,2019,30,0.19636327104681528,77.0,72.0,74.0
3403,2019-04-30 04:05:00,34179,4,4,1,2019,30,0.18919027526622456,77.0,72.0,74.0
3404,2019-04-30 03:05:00,34609,3,4,1,2019,30,0.19783001808318257,77.0,73.0,73.0
3405,2019-04-30 02:05:00,35575,2,4,1,2019,30,0.21723930078360454,77.0,73.0,72.0
3406,2019-04-30 01:05:00,37175,1,4,1,2019,30,0.2493871810327506,77.0,74.0,73.0
3407,2019-04-30 00:05:00,39655,0,4,1,2019,30,0.299216395418927,77.0,74.0,73.0
3408,2019-04-29 23:05:00,43101,23,4,0,2019,29,0.3684548925055253,77.0,76.0,72.0
3409,2019-04-29 22:05:00,46080,22,4,0,2019,29,0.42831022704440425,77.0,76.0,72.0
3410,2019-04-29 21:05:00,47637,21,4,0,2019,29,0.4595941330118545,77.0,76.0,72.0
3411,2019-04-29 20:05:00,47430,20,4,0,2019,29,0.4554350010046212,77.0,76.0,73.0
3412,2019-04-29 19:05:00,48595,19,4,0,2019,29,0.4788426763110307,77.0,77.0,75.0
3413,2019-04-29 18:05:00,49465,18,4,0,2019,29,0.4963230861965039,79.0,79.0,77.0
3414,2019-04-29 17:05:00,49427,17,4,0,2019,29,0.4955595740405866,82.0,81.0,80.0
3415,2019-04-29 16:05:00,48636,16,4,0,2019,29,0.479666465742415,84.0,83.0,78.0
3416,2019-04-29 15:05:00,47784,15,4,0,2019,29,0.4625477195097447,85.0,81.0,79.0
3417,2019-04-29 14:05:00,46519,14,4,0,2019,29,0.43713080168776364,85.0,80.0,78.0
3418,2019-04-29 13:05:00,44985,13,4,0,2019,29,0.4063090214988949,85.0,78.0,78.0
3419,2019-04-29 12:05:00,43667,12,4,0,2019,29,0.37982720514366075,83.0,77.0,78.0
3420,2019-04-29 11:05:00,42175,11,4,0,2019,29,0.3498493068113321,82.0,75.0,76.5
3421,2019-04-29 10:05:00,40529,10,4,0,2019,29,0.3167771750050231,81.5,75.0,75.0
3422,2019-04-29 09:05:00,39123,9,4,0,2019,29,0.288527225236086,80.0,71.0,73.0
3423,2019-04-29 08:05:00,38186,8,4,0,2019,29,0.2697006228651798,76.0,70.0,71.0
3424,2019-04-29 07:05:00,37011,7,4,0,2019,29,0.24609202330721314,75.0,69.0,70.0
3425,2019-04-29 06:05:00,33717,6,4,0,2019,29,0.17990757484428366,73.0,67.0,69.0
3426,2019-04-29 05:05:00,31931,5,4,0,2019,29,0.1440225035161744,72.0,67.0,69.0
3427,2019-04-29 04:05:00,31457,4,4,0,2019,29,0.1344986939923648,72.0,67.0,69.0
3428,2019-04-29 03:05:00,31841,3,4,0,2019,29,0.1422141852521599,71.0,68.0,69.0
3429,2019-04-29 02:05:00,32901,2,4,0,2019,29,0.16351215591721913,69.0,68.0,69.5
3430,2019-04-29 01:05:00,34635,1,4,0,2019,29,0.19835242113723117,69.0,69.0,69.0
3431,2019-04-29 00:05:00,37457,0,4,0,2019,29,0.2550532449266626,70.0,71.0,70.0
3432,2019-04-28 23:05:00,40873,23,4,6,2019,28,0.3236889692585895,71.0,72.0,70.0
3433,2019-04-28 22:05:00,43760,22,4,6,2019,28,0.38169580068314235,71.0,73.0,71.0
3434,2019-04-28 21:05:00,45161,21,4,6,2019,28,0.40984528832630096,70.0,73.0,71.0
3435,2019-04-28 20:05:00,45870,20,4,6,2019,28,0.42409081776170376,71.0,75.0,74.0
3436,2019-04-28 19:05:00,47433,19,4,6,2019,28,0.4554952782800884,73.0,76.0,77.0
3437,2019-04-28 18:05:00,48053,18,4,6,2019,28,0.46795258187663247,77.0,78.0,80.0
3438,2019-04-28 17:05:00,47739,17,4,6,2019,28,0.46164356037773757,79.0,80.0,82.0
3439,2019-04-28 16:05:00,46749,16,4,6,2019,28,0.44175205947357843,81.0,81.0,82.0
3440,2019-04-28 15:05:00,45221,15,4,6,2019,28,0.4110508338356439,80.0,80.0,82.0
3441,2019-04-28 14:05:00,43424,14,4,6,2019,28,0.3749447458308217,80.0,80.0,82.0
3442,2019-04-28 13:05:00,41383,13,4,6,2019,28,0.3339361060880047,81.0,81.0,81.0
3443,2019-04-28 12:05:00,39308,12,4,6,2019,28,0.2922443238898935,81.0,78.0,79.0
3444,2019-04-28 11:05:00,37113,11,4,6,2019,28,0.24814145067309623,80.0,76.0,77.0
3445,2019-04-28 10:05:00,35020,10,4,6,2019,28,0.20608800482218204,76.0,74.0,72.0
3446,2019-04-28 09:05:00,32579,9,4,6,2019,28,0.1570423950170785,75.0,70.0,71.0
3447,2019-04-28 08:05:00,30685,8,4,6,2019,28,0.11898734177215187,73.0,65.5,69.0
3448,2019-04-28 07:05:00,30104,7,4,6,2019,28,0.10731364275668065,68.0,67.0,67.0
3449,2019-04-28 06:05:00,29767,6,4,6,2019,28,0.10054249547920435,65.0,66.0,67.0
3450,2019-04-28 05:05:00,29894,5,4,6,2019,28,0.10309423347398028,62.0,65.0,67.0
3451,2019-04-28 04:05:00,30354,4,4,6,2019,28,0.11233674904560975,64.0,63.0,68.0
3452,2019-04-28 03:05:00,31228,3,4,6,2019,28,0.12989752863170578,62.0,68.0,68.0
3453,2019-04-28 02:05:00,32579,2,4,6,2019,28,0.1570423950170785,63.0,72.0,68.0
3454,2019-04-28 01:05:00,34422,1,4,6,2019,28,0.1940727345790637,65.0,68.0,68.0
3455,2019-04-28 00:05:00,36942,0,4,6,2019,28,0.2447056459714687,69.0,70.0,67.0
3456,2019-04-27 23:05:00,39669,23,4,5,2019,27,0.2994976893711071,70.0,74.0,68.0
3457,2019-04-27 22:05:00,42004,22,4,5,2019,27,0.34641350210970456,71.0,74.0,69.0
3458,2019-04-27 21:05:00,43488,21,4,5,2019,27,0.3762306610407876,72.0,74.0,73.0
3459,2019-04-27 20:05:00,44357,20,4,5,2019,27,0.393690978501105,73.0,76.0,76.0
3460,2019-04-27 19:05:00,46210,19,4,5,2019,27,0.4309222423146474,76.0,77.0,79.0
3461,2019-04-27 18:05:00,47065,18,4,5,2019,27,0.44810126582278476,79.0,81.0,81.0
3462,2019-04-27 17:05:00,46536,17,4,5,2019,27,0.43747237291541086,82.0,83.0,83.0
3463,2019-04-27 16:05:00,45296,16,4,5,2019,27,0.4125577657223226,83.0,84.0,84.0
3464,2019-04-27 15:05:00,43912,15,4,5,2019,27,0.38474984930681133,84.0,85.0,83.0
3465,2019-04-27 14:05:00,42461,14,4,5,2019,27,0.35559574040586694,83.0,84.0,83.0
3466,2019-04-27 13:05:00,41162,13,4,5,2019,27,0.32949568012859143,83.0,81.0,82.0
3467,2019-04-27 12:05:00,39764,12,4,5,2019,27,0.30140646976090013,81.0,78.0,79.0
3468,2019-04-27 11:05:00,38202,11,4,5,2019,27,0.27002210166767127,82.0,80.0,78.0
3469,2019-04-27 10:05:00,36309,10,4,5,2019,27,0.23198714084790029,80.0,77.0,75.0
3470,2019-04-27 09:05:00,34103,9,4,5,2019,27,0.18766325095439018,77.0,73.0,73.0
3471,2019-04-27 08:05:00,31920,8,4,5,2019,27,0.14380148683946148,73.0,68.0,68.0
3472,2019-04-27 07:05:00,31017,7,4,5,2019,27,0.12565802692384964,69.0,63.0,65.0
3473,2019-04-27 06:05:00,30058,6,4,5,2019,27,0.10638939119951774,66.0,60.0,62.0
3474,2019-04-27 05:05:00,29568,5,4,5,2019,27,0.0965441028732168,66.0,59.0,63.0
3475,2019-04-27 04:05:00,29789,4,4,5,2019,27,0.1009845288326301,65.0,58.0,64.0
3476,2019-04-27 03:05:00,30509,3,4,5,2019,27,0.11545107494474582,67.0,61.0,66.0
3477,2019-04-27 02:05:00,31805,2,4,5,2019,27,0.14149085794655414,69.0,60.0,67.0
3478,2019-04-27 01:05:00,33736,1,4,5,2019,27,0.1802893309222423,68.0,64.0,68.0
3479,2019-04-27 00:05:00,36474,0,4,5,2019,27,0.2353023909985935,70.0,61.0,70.0
3480,2019-04-26 23:05:00,39286,23,4,4,2019,26,0.29180229053646767,71.0,63.0,68.0
3481,2019-04-26 22:05:00,41826,22,4,4,2019,26,0.3428370504319871,72.0,64.0,68.0
3482,2019-04-26 21:05:00,43322,21,4,4,2019,26,0.3728953184649386,73.0,66.0,70.0
3483,2019-04-26 20:05:00,44314,20,4,4,2019,26,0.3928270042194092,72.0,68.0,72.0
3484,2019-04-26 19:05:00,46310,19,4,4,2019,26,0.4329314848302189,78.0,70.0,76.0
3485,2019-04-26 18:05:00,47454,18,4,4,2019,26,0.45591721920835837,82.0,74.0,79.0
3486,2019-04-26 17:05:00,47380,17,4,4,2019,26,0.4544303797468354,85.0,76.0,82.0
3487,2019-04-26 16:05:00,46344,16,4,4,2019,26,0.43361462728551325,85.0,77.0,83.0
3488,2019-04-26 15:05:00,45039,15,4,4,2019,26,0.40739401245730356,83.0,77.0,82.0
3489,2019-04-26 14:05:00,43505,14,4,4,2019,26,0.3765722322684347,85.0,77.0,81.0
3490,2019-04-26 13:05:00,41723,13,4,4,2019,26,0.34076753064094834,84.0,76.0,80.0
3491,2019-04-26 12:05:00,40285,12,4,4,2019,26,0.3118746232670283,82.0,74.0,79.0
3492,2019-04-26 11:05:00,38884,11,4,4,2019,26,0.2837251356238698,80.0,73.0,77.0
3493,2019-04-26 10:05:00,37451,10,4,4,2019,26,0.2549326903757283,77.0,71.0,74.0
3494,2019-04-26 09:05:00,36053,9,4,4,2019,26,0.2268434800080369,73.0,67.0,71.0
3495,2019-04-26 08:05:00,35202,8,4,4,2019,26,0.20974482620052237,70.0,64.0,69.0
3496,2019-04-26 07:05:00,34177,7,4,4,2019,26,0.18915009041591313,67.0,60.0,65.0
3497,2019-04-26 06:05:00,31443,6,4,4,2019,26,0.1342174000401848,60.0,58.0,64.0
3498,2019-04-26 05:05:00,29962,5,4,4,2019,26,0.10446051838456893,61.0,58.0,59.0
3499,2019-04-26 04:05:00,29749,4,4,4,2019,26,0.10018083182640136,62.0,60.0,59.0
3500,2019-04-26 03:05:00,30408,3,4,4,2019,26,0.1134217400040185,62.0,61.0,60.0
3501,2019-04-26 02:05:00,31621,2,4,4,2019,26,0.13779385171790237,64.0,63.0,62.0
3502,2019-04-26 01:05:00,33439,1,4,4,2019,26,0.17432188065099452,65.0,66.0,63.0
3503,2019-04-26 00:05:00,36232,0,4,4,2019,26,0.23044002411091014,65.0,68.0,63.0
3504,2019-04-25 23:05:00,39801,23,4,3,2019,25,0.30214988949166155,70.0,69.0,66.0
3505,2019-04-25 22:05:00,43168,22,4,3,2019,25,0.3698010849909583,72.0,71.0,67.0
3506,2019-04-25 21:05:00,44968,21,4,3,2019,25,0.4059674502712477,75.0,73.0,71.0
3507,2019-04-25 20:05:00,45616,20,4,3,2019,25,0.4189873417721518,76.0,76.0,77.0
3508,2019-04-25 19:05:00,47062,19,4,3,2019,25,0.44804098854731755,78.0,77.0,81.0
3509,2019-04-25 18:05:00,47602,18,4,3,2019,25,0.4588908981314044,82.0,80.0,85.0
3510,2019-04-25 17:05:00,46991,17,4,3,2019,25,0.4466144263612617,82.0,82.0,87.0
3511,2019-04-25 16:05:00,45396,16,4,3,2019,25,0.4145670082378943,84.0,82.0,87.0
3512,2019-04-25 15:05:00,43817,15,4,3,2019,25,0.3828410689170182,84.0,80.0,87.0
3513,2019-04-25 14:05:00,42188,14,4,3,2019,25,0.35011050833835644,83.0,79.0,84.0
3514,2019-04-25 13:05:00,40579,13,4,3,2019,25,0.3177817962628089,82.0,78.0,82.0
3515,2019-04-25 12:05:00,39416,12,4,3,2019,25,0.2944143058067108,80.0,75.0,80.0
3516,2019-04-25 11:05:00,38199,11,4,3,2019,25,0.26996182439220406,78.0,73.0,78.0
3517,2019-04-25 10:05:00,36977,10,4,3,2019,25,0.2454088808519188,74.0,69.0,73.0
3518,2019-04-25 09:05:00,36022,9,4,3,2019,25,0.22622061482820977,70.0,67.0,69.0
3519,2019-04-25 08:05:00,35508,8,4,3,2019,25,0.21589310829817154,67.0,64.0,64.0
3520,2019-04-25 07:05:00,34416,7,4,3,2019,25,0.1939521800281293,64.0,60.0,59.0
3521,2019-04-25 06:05:00,31245,6,4,3,2019,25,0.130239099859353,64.0,59.0,56.0
3522,2019-04-25 05:05:00,29606,5,4,3,2019,25,0.09730761502913399,64.5,60.0,56.0
3523,2019-04-25 04:05:00,29319,4,4,3,2019,25,0.09154108900944347,65.0,60.0,55.0
3524,2019-04-25 03:05:00,29696,3,4,3,2019,25,0.0991159332931485,66.0,60.0,55.0
3525,2019-04-25 02:05:00,30578,2,4,3,2019,25,0.11683745228049025,68.0,60.0,56.0
3526,2019-04-25 01:05:00,31838,1,4,3,2019,25,0.1421539079766928,69.0,60.0,55.0
3527,2019-04-25 00:05:00,33867,0,4,3,2019,25,0.1829214386176411,70.0,62.0,55.0
3528,2019-04-24 23:05:00,36754,23,4,2,2019,24,0.24092827004219408,70.5,62.75,58.0
3529,2019-04-24 22:05:00,39459,22,4,2,2019,24,0.2952782800884066,72.0,63.0,58.0
3530,2019-04-24 21:05:00,40448,21,4,2,2019,24,0.31514968856741,72.0,63.0,59.333333333333336
3531,2019-04-24 20:05:00,40153,20,4,2,2019,24,0.30922242314647375,73.0,62.5,61.0
3532,2019-04-24 19:05:00,40412,19,4,2,2019,24,0.31442636126180423,72.5,62.0,64.0
3533,2019-04-24 18:05:00,40638,18,4,2,2019,24,0.31896724934699616,74.33333333333333,63.166666666666664,64.0
3534,2019-04-24 17:05:00,40605,17,4,2,2019,24,0.3183041993168575,76.0,64.5,64.0
3535,2019-04-24 16:05:00,40362,16,4,2,2019,24,0.31342174000401846,78.0,66.0,61.0
3536,2019-04-24 15:05:00,40042,15,4,2,2019,24,0.30699216395418927,79.0,66.0,60.333333333333336
3537,2019-04-24 14:05:00,39666,14,4,2,2019,24,0.2994374120956399,77.0,66.5,62.5
3538,2019-04-24 13:05:00,39248,13,4,2,2019,24,0.2910387783805505,75.0,66.66666666666667,62.5
3539,2019-04-24 12:05:00,38933,12,4,2,2019,24,0.2847096644564998,73.0,65.75,62.0
3540,2019-04-24 11:05:00,38407,11,4,2,2019,24,0.2741410488245931,72.0,63.333333333333336,61.5
3541,2019-04-24 10:05:00,37638,10,4,2,2019,24,0.25868997387984727,74.0,63.0,61.5
3542,2019-04-24 09:05:00,36922,9,4,2,2019,24,0.2443037974683544,72.5,62.0,62.25
3543,2019-04-24 08:05:00,35928,8,4,2,2019,24,0.2243319268635724,69.0,62.0,63.333333333333336
3544,2019-04-24 07:05:00,34605,7,4,2,2019,24,0.1977496483825597,68.0,62.0,67.0
3545,2019-04-24 06:05:00,31784,6,4,2,2019,24,0.14106891701828406,67.0,61.0,68.0
3546,2019-04-24 05:05:00,30271,5,4,2,2019,24,0.11066907775768531,68.0,61.0,68.0
3547,2019-04-24 04:05:00,29959,4,4,2,2019,24,0.10440024110910184,68.0,62.0,68.0
3548,2019-04-24 03:05:00,30297,3,4,2,2019,24,0.11119148081173391,67.0,62.0,69.0
3549,2019-04-24 02:05:00,30979,2,4,2,2019,24,0.12489451476793245,66.33333333333333,62.0,69.0
3550,2019-04-24 01:05:00,32341,1,4,2,2019,24,0.1522603978300181,67.0,62.0,68.66666666666667
3551,2019-04-24 00:05:00,34620,0,4,2,2019,24,0.1980510347598955,67.0,62.0,68.0
3552,2019-04-23 23:05:00,37778,23,4,1,2019,23,0.26150291340164755,69.5,62.0,69.0
3553,2019-04-23 22:05:00,40708,22,4,1,2019,23,0.32037371910789625,69.5,61.25,70.0
3554,2019-04-23 21:05:00,41938,21,4,1,2019,23,0.34508740204942734,70.0,65.57142857142857,71.0
3555,2019-04-23 20:05:00,41503,20,4,1,2019,23,0.3363471971066907,70.0,66.5,72.0
3556,2019-04-23 19:05:00,41618,19,4,1,2019,23,0.33865782599959815,72.0,66.75,73.0
3557,2019-04-23 18:05:00,42061,18,4,1,2019,23,0.3475587703435804,72.0,68.28571428571429,73.66666666666667
3558,2019-04-23 17:05:00,42260,17,4,1,2019,23,0.35155716294956796,73.0,73.0,73.5
3559,2019-04-23 16:05:00,42040,16,4,1,2019,23,0.34713682941531043,74.0,75.0,75.0
3560,2019-04-23 15:05:00,41872,15,4,1,2019,23,0.34376130198915,76.0,75.0,76.0
3561,2019-04-23 14:05:00,41455,14,4,1,2019,23,0.33538276069921635,77.0,75.0,77.0
3562,2019-04-23 13:05:00,40811,13,4,1,2019,23,0.322443238898935,75.0,72.0,77.0
3563,2019-04-23 12:05:00,40174,12,4,1,2019,23,0.3096443640747438,73.0,73.0,76.0
3564,2019-04-23 11:05:00,39282,11,4,1,2019,23,0.2917219208358448,72.0,74.0,75.5
3565,2019-04-23 10:05:00,38184,10,4,1,2019,23,0.2696604380148684,71.0,73.0,73.5
3566,2019-04-23 09:05:00,37244,9,4,1,2019,23,0.250773558368495,71.0,70.66666666666667,71.0
3567,2019-04-23 08:05:00,36823,8,4,1,2019,23,0.2423146473779385,70.5,68.0,70.5
3568,2019-04-23 07:05:00,35481,7,4,1,2019,23,0.21535061281896717,69.0,66.0,69.0
3569,2019-04-23 06:05:00,32508,6,4,1,2019,23,0.15561583283102265,69.0,66.0,68.0
3570,2019-04-23 05:05:00,30757,5,4,1,2019,23,0.1204339963833635,68.0,66.0,68.0
3571,2019-04-23 04:05:00,30479,4,4,1,2019,23,0.11484830219007436,69.0,66.0,68.0
3572,2019-04-23 03:05:00,30927,3,4,1,2019,23,0.12384970865983524,69.5,66.0,68.0
3573,2019-04-23 02:05:00,31897,2,4,1,2019,23,0.14333936106087997,69.0,68.0,68.0
3574,2019-04-23 01:05:00,33441,1,4,1,2019,23,0.17436206550130595,69.5,69.0,66.5
3575,2019-04-23 00:05:00,35927,0,4,1,2019,23,0.22431183443841662,70.0,70.0,68.0
3576,2019-04-22 23:05:00,39195,23,4,0,2019,22,0.2899738798472975,70.0,71.0,68.0
3577,2019-04-22 22:05:00,42225,22,4,0,2019,22,0.35085392806911786,70.0,70.0,69.0
3578,2019-04-22 21:05:00,43615,21,4,0,2019,22,0.37878239903556354,70.0,71.0,69.0
3579,2019-04-22 20:05:00,43178,20,4,0,2019,22,0.3700020092425155,71.0,74.0,70.0
3580,2019-04-22 19:05:00,43970,19,4,0,2019,22,0.38591520996584283,71.5,74.0,72.0
